Latitude,Longitude,name,distance,address,telephone,rating,open_true
43.669902,-79.39576,The Host Fine Indian Cuisine,506,"14 Prince Arthur Ave (btwn Queen's Pk & St. George), Toronto ON M5R 1A9",(416) 962-4678,7.0,True
43.671101,-79.390853,Utsav,707,"69 Yorkville Ave (Yorkville), Toronto ON M5R 1B8",(416) 961-8349,7.0,True
43.666889,-79.369184,Butter Chicken Factory,489,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",(416) 964-7583,8.4,True
43.667943,-79.385626,Kothur Indian Cuisine,910,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.669386,-79.385856,Suski Biriyani House,923,"15 Hayden St (nr Yonge St), Toronto ON M4Y 2P2",(416) 515-1957,6.6,True
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,233,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.641873,-79.411437,My Roti Place,286,"901 King St W (at Strachan Ave), Toronto ON M5V 3H5",(647) 295-9446,,True
43.639442,-79.421704,6Ixtriangles,621,"127 Jefferson Ave (King St W), Toronto ON M6K 3E4",(416) 539-0555,,True
43.67721,-79.353003,Sher-E-Punjab Restaurant,472,"351 Danforth Ave (at Jackman Ave), Toronto ON M4K 1N7",(416) 465-2125,7.1,False
43.678024,-79.349,Kachiguda Junction,136,"505 Danforth (Logan), Toronto ON M4K 1P5",(416) 466-1555,,True
43.677691,-79.350226,Ministry of Government Service,240,"25 Morton Shulman Ave Main, North York ON M3M 0B1",(647) 340-5469,,False
43.705707,-79.312874,Jawny Bakers,971,"804 O'Connor Dr (St Clair E), Toronto ON M4B 2S9",(416) 285-1165,7.9,True
43.693145,-79.315759,Hakka Fire,465,"1235 Woodbine Ave (Lumsden Avenue), Toronto ON M4C 4E5",,,False
43.689779,-79.295391,Danforth Roti Shop,571,"2844 Danforth Ave (Dawes Road), Toronto ON M4C 1M1",(416) 690-1308,,True
43.690941,-79.290147,Sizzling Tandoori,604,"3030 Danforth Ave, East York ON M4C 1N2",(416) 901-6363,,True
43.688814,-79.29945,Poonan Delite Indian Restaurant,750,"2658 Danforth Ave, Toronto ON M4C 1L7",(416) 690-7406,,True
43.672665,-79.321041,Udupi Palace,222,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",(416) 405-8189,8.7,True
43.672278,-79.322523,Motimahal Restaurant Ltd,329,"1422 Gerrard St E (Coxwell), Toronto ON M4L 1Z6",(416) 461-3111,8.1,True
43.671871,-79.324283,Bombay Chowpatty,460,"1386 Gerrard St E, Toronto ON M4L 1Z2",(416) 405-8080,7.3,False
43.689779,-79.295391,Danforth Roti Shop,53,"2844 Danforth Ave (Dawes Road), Toronto ON M4C 1M1",(416) 690-1308,,True
43.690941,-79.290147,Sizzling Tandoori,493,"3030 Danforth Ave, East York ON M4C 1N2",(416) 901-6363,,True
43.688814,-79.29945,Poonan Delite Indian Restaurant,290,"2658 Danforth Ave, Toronto ON M4C 1L7",(416) 690-7406,,True
43.672665,-79.321041,Udupi Palace,636,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",(416) 405-8189,8.7,True
43.672278,-79.322523,Motimahal Restaurant Ltd,703,"1422 Gerrard St E (Coxwell), Toronto ON M4L 1Z6",(416) 461-3111,8.1,True
43.671871,-79.324283,Bombay Chowpatty,803,"1386 Gerrard St E, Toronto ON M4L 1Z2",(416) 405-8080,7.3,False
43.665687,-79.470474,Curry Twist Restaurant,544,"3034 Dundas St W (High Park Ave.), Toronto ON M6P 1Z3",(416) 769-5460,8.3,False
43.665633,-79.473505,Leela Indian Food Bar,531,"3108 Dundas St W, Toronto ON M6P 2A1",(416) 769-7777,,True
43.663179,-79.42181,Banjara Indian Cuisine,408,"796 Bloor St W (at Crawford St), Toronto ON M6G 1L7",(416) 963-9360,8.7,True
43.663179,-79.42181,Madras Masala,430,"796 Bloor St W, Toronto ON M6G 1L7",(647) 342-4359,7.8,True
43.660845,-79.43149,Butter Chicken Roti,394,"1030 Bloor St W, Toronto ON M6H 1M2",,,False
43.650793,-79.476817,Bukhara Grill,831,"2241A Bloor St W (Runnymede & Bloor), Toronto ON M6S 1N7",(416) 551-5199,7.0,True
43.6506,-79.477908,Queen's Pasta Café,913,"2263 Bloor St W, Toronto ON M6S 1N8",(416) 766-0993,8.1,True
43.676566,-79.456089,Honorary Consulate of the Kingdom of Cambodia in Ontario,889,"60 Caledonia Rd, Toronto ON M6E 4S4",(647) 533-9335,,False
43.677961,-79.443916,Pizza e Pazzi,163,"1182 Saint Clair Ave W, Toronto ON M6E 1B4",(647) 352-7882,8.1,False
43.68112163005123,-79.42925333976746,Pukka,124,"778 St Clair Ave W (at Arlington Ave), Toronto ON M6C 1B6",(416) 342-1906,9.0,False
43.682373,-79.420391,Raahi Modern Indian Kitchen & Bar,599,"543 St Clair Ave W, Toronto ON M6C 1A3",,,False
43.65908,-79.348306,Punjabi by Nature,420,"782 Queen St E, Toronto ON M4M 1H4",(416) 465-7777,,False
43.659203,-79.348933,Siddhartha Cuisine,455,"734A Queen St E, Toronto ON M4M 1H2",(416) 463-4200,,True
43.658843,-79.34925,Indian Spice Room,484,"717 1/2 Queen St E, Toronto ON M4M 1H1",(647) 349-1009,,True
43.672278,-79.322523,Motimahal Restaurant Ltd,919,"1422 Gerrard St E (Coxwell), Toronto ON M4L 1Z6",(416) 461-3111,8.1,True
43.671871,-79.324283,Bombay Chowpatty,788,"1386 Gerrard St E, Toronto ON M4L 1Z2",(416) 405-8080,7.3,False
43.672258,-79.322801,Gautama,892,"1416 Gerrard St E, Toronto ON M4L 1Z6",(416) 469-4444,6.4,True
43.640793,-79.43627,Mother India,803,"1456 Queen St W (at Lansdowne), Toronto ON M6K 1M2",(416) 588-4634,8.1,True
43.640255,-79.437492,Om Restaurant,756,"1439 Queen St W, Toronto ON M6R 1A1",(416) 532-3901,7.7,True
43.640413,-79.436863,Glory of India,797,"1407 Queen St W, Toronto ON M6K 1M3",(647) 349-5679,7.1,True
43.698371,-79.395763,Flaming Stove,642,"21 Davisville Ave (at Yonge St.), Toronto ON M4S 1G3",(416) 644-5051,7.0,True
43.697934,-79.388627,Palate Cafe,97,"250 Merton St, Toronto ON M4S 1B1",(416) 322-6030,,True
43.700552,-79.396672,Khau Gully,788,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,True
43.640793,-79.43627,Mother India,626,"1456 Queen St W (at Lansdowne), Toronto ON M6K 1M2",(416) 588-4634,8.1,True
43.640255,-79.437492,Om Restaurant,728,"1439 Queen St W, Toronto ON M6R 1A1",(416) 532-3901,7.7,True
43.640413,-79.436863,Glory of India,664,"1407 Queen St W, Toronto ON M6K 1M3",(647) 349-5679,7.1,True
43.667943,-79.385626,Kothur Indian Cuisine,917,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.661085,-79.38575,Colaba Junction,257,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.65705,-79.384874,Matagali Restaurant,350,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,True
43.674776,-79.408277,Roti Cuisine of India,713,"308 Dupont St (at Walmer Rd.), Toronto ON M5R 1V9",(416) 968-9366,8.8,True
43.665204,-79.409414,Bombay Roti,355,"529 Bloor St W, Toronto ON M5S 1Y5",(647) 352-7684,,True
43.666262,-79.406449,Masala Guys,409,"384 Bloor St W (Dalton rd), Toronto ON M5S 1X2",(416) 901-3988,,False
43.665687,-79.470474,Curry Twist Restaurant,539,"3034 Dundas St W (High Park Ave.), Toronto ON M6P 1Z3",(416) 769-5460,8.3,False
43.665633,-79.473505,Leela Indian Food Bar,747,"3108 Dundas St W, Toronto ON M6P 2A1",(416) 769-7777,,True
43.665687,-79.470474,Curry Twist Restaurant,447,"3034 Dundas St W (High Park Ave.), Toronto ON M6P 1Z3",(416) 769-5460,8.3,False
43.665633,-79.473505,Leela Indian Food Bar,668,"3108 Dundas St W, Toronto ON M6P 2A1",(416) 769-7777,,True
43.666889,-79.369184,Butter Chicken Factory,523,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",(416) 964-7583,8.4,True
43.67183,-79.378481,Maja Indian Cuisine,532,"345 Bloor St E, Toronto ON M4W 3J6",(647) 350-7876,,False
43.663506,-79.372481,Cabbagetown South Indian Resturant,882,"178 Carlton St (Sherbourne street), Toronto ON M5A 2K6",(416) 944-2626,,False
43.667943,-79.385626,Kothur Indian Cuisine,271,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.669386,-79.385856,Suski Biriyani House,317,"15 Hayden St (nr Yonge St), Toronto ON M4Y 2P2",(416) 515-1957,6.6,True
43.671101,-79.390853,Utsav,747,"69 Yorkville Ave (Yorkville), Toronto ON M5R 1B8",(416) 961-8349,7.0,True
43.707981,-79.393364,Banjara Indian Cuisine,863,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,True
43.706943,-79.396054,Aafrien,622,"55 Eglinton Ave E, Toronto ON M4P 1G8",(416) 482-3434,,True
43.700552,-79.396672,Khau Gully,763,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,True
43.647722,-79.353238,Keating Channel Pub & Grill,672,"2 Villiers St (Cherry St), Toronto ON M5A 1B1",(416) 572-0030,6.0,True
43.690941,-79.290147,Sizzling Tandoori,405,"3030 Danforth Ave, East York ON M4C 1N2",(416) 901-6363,,True
43.689779,-79.295391,Danforth Roti Shop,613,"2844 Danforth Ave (Dawes Road), Toronto ON M4C 1M1",(416) 690-1308,,True
43.692269,-79.282589,Dhaka Biryani House,753,"3315 Danforth Ave, Scarborough ON M1L 1B8",(416) 871-3021,,True
43.648545,-79.372114,Bindia Indian Bistro,523,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.642113,-79.375672,My Dosa Place,572,"12 Queens Dr, Toronto ON M9N 2H4",(647) 350-3672,,False
43.641826,-79.375767,My Roti Place,594,"12 Queens Dr, Toronto ON M9N 2H4",(647) 348-7684,,True
43.648545,-79.372114,Bindia Indian Bistro,668,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.650796,-79.369713,Butter Chicken Roti,738,"201 King St, Toronto ON M9N 1L8",(416) 551-9933,,True
43.647934,-79.374354,Benares,847,"49 Front St E, Toronto ON M5E 1B3",(416) 955-9000,,True
43.640793,-79.43627,Mother India,842,"1456 Queen St W (at Lansdowne), Toronto ON M6K 1M2",(416) 588-4634,8.1,True
43.640255,-79.437492,Om Restaurant,808,"1439 Queen St W, Toronto ON M6R 1A1",(416) 532-3901,7.7,True
43.640413,-79.436863,Glory of India,819,"1407 Queen St W, Toronto ON M6K 1M3",(647) 349-5679,7.1,True
43.63757,-79.456551,Sunnyside Pavilion Cafe,839,"1755 Lake Shore Blvd W, Toronto ON M6S 5A3",,6.1,False
43.637643,-79.456329,Sunnyside Pavilion Cafe,826,"1755 Lake Shore Blvd W (btwn Parkside & Colborne Lodge Dr.), Toronto ON M6S 5A3",(416) 531-2233,,True
43.68112163005123,-79.42925333976746,Pukka,695,"778 St Clair Ave W (at Arlington Ave), Toronto ON M6C 1B6",(416) 342-1906,9.0,False
43.685115,-79.316551,La Samoserie,25,"1904 Danforth Ave, Toronto ON M4C 1J4",,,False
43.684656,-79.318256,Cumin Fine Indian Kitchen,118,"1820 Danforth Ave, Toronto ON M4C 1H8",(647) 748-5522,,True
43.693145,-79.315759,Hakka Fire,922,"1235 Woodbine Ave (Lumsden Avenue), Toronto ON M4C 4E5",,,False
43.667943,-79.385626,Kothur Indian Cuisine,363,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.666889,-79.369184,Butter Chicken Factory,989,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",(416) 964-7583,8.4,True
43.671101,-79.390853,Utsav,902,"69 Yorkville Ave (Yorkville), Toronto ON M5R 1B8",(416) 961-8349,7.0,True
43.689779,-79.295391,Danforth Roti Shop,499,"2844 Danforth Ave (Dawes Road), Toronto ON M4C 1M1",(416) 690-1308,,True
43.690941,-79.290147,Sizzling Tandoori,724,"3030 Danforth Ave, East York ON M4C 1N2",(416) 901-6363,,True
43.688814,-79.29945,Poonan Delite Indian Restaurant,548,"2658 Danforth Ave, Toronto ON M4C 1L7",(416) 690-7406,,True
43.639268,-79.385502,Indian Roti House,145,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,907,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,827,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,6.8,True
43.639268,-79.385502,Indian Roti House,294,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,True
43.650192,-79.388877,Little India Restaurant,993,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,595,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.641873,-79.411437,My Roti Place,110,"901 King St W (at Strachan Ave), Toronto ON M5V 3H5",(647) 295-9446,,True
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,426,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.646092,-79.408231,Curryish,629,"783 Queen St W, Toronto ON M6J 1G1",(416) 392-7837,,False
43.650192,-79.388877,Little India Restaurant,930,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.661085,-79.38575,Colaba Junction,722,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.655094,-79.380121,Sanjeev Kapoor's Khazana,67,"261 Yonge St, Toronto ON M5B 1N8",,,False
43.68112163005123,-79.42925333976746,Pukka,272,"778 St Clair Ave W (at Arlington Ave), Toronto ON M6C 1B6",(416) 342-1906,9.0,False
43.682373,-79.420391,Raahi Modern Indian Kitchen & Bar,994,"543 St Clair Ave W, Toronto ON M6C 1A3",,,False
43.677961,-79.443916,Pizza e Pazzi,947,"1182 Saint Clair Ave W, Toronto ON M6E 1B4",(647) 352-7882,8.1,False
43.667943,-79.385626,Kothur Indian Cuisine,436,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.671101,-79.390853,Utsav,839,"69 Yorkville Ave (Yorkville), Toronto ON M5R 1B8",(416) 961-8349,7.0,True
43.669902,-79.39576,The Host Fine Indian Cuisine,920,"14 Prince Arthur Ave (btwn Queen's Pk & St. George), Toronto ON M5R 1A9",(416) 962-4678,7.0,True
43.665687,-79.470474,Curry Twist Restaurant,713,"3034 Dundas St W (High Park Ave.), Toronto ON M6P 1Z3",(416) 769-5460,8.3,False
43.665633,-79.473505,Leela Indian Food Bar,734,"3108 Dundas St W, Toronto ON M6P 2A1",(416) 769-7777,,True
43.666889,-79.369184,Butter Chicken Factory,943,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",(416) 964-7583,8.4,True
43.667943,-79.385626,Kothur Indian Cuisine,661,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.671101,-79.390853,Utsav,935,"69 Yorkville Ave (Yorkville), Toronto ON M5R 1B8",(416) 961-8349,7.0,True
43.650192,-79.388877,Little India Restaurant,624,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,534,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.648545,-79.372114,Bindia Indian Bistro,922,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.674776,-79.408277,Roti Cuisine of India,933,"308 Dupont St (at Walmer Rd.), Toronto ON M5R 1V9",(416) 968-9366,8.8,True
43.669902,-79.39576,The Host Fine Indian Cuisine,962,"14 Prince Arthur Ave (btwn Queen's Pk & St. George), Toronto ON M5R 1A9",(416) 962-4678,7.0,True
43.666262,-79.406449,Masala Guys,14,"384 Bloor St W (Dalton rd), Toronto ON M5S 1X2",(416) 901-3988,,False
43.68112163005123,-79.42925333976746,Pukka,779,"778 St Clair Ave W (at Arlington Ave), Toronto ON M6C 1B6",(416) 342-1906,9.0,False
43.682373,-79.420391,Raahi Modern Indian Kitchen & Bar,847,"543 St Clair Ave W, Toronto ON M6C 1A3",,,False
43.672732,-79.413984,Annapurna Vegetarian Restaurant,834,"1085 Bathurst St, Toronto ON M5R 3G8",(416) 537-8513,7.2,True
43.648545,-79.372114,Bindia Indian Bistro,548,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.650192,-79.388877,Little India Restaurant,848,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,927,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.669776,-79.301879,Cinamon Indian Bistro,508,"1966A Queen St E (at Kenilworth Ave), Toronto ON M4L 1H8",(416) 519-4534,7.5,True
43.6664,-79.316826,Butter Chicken Roti,991,"1610 Queen St E (Coxwel), Toronto ON M4L 1G2",(647) 349-7684,,True
43.667359,-79.312862,Murphy's Law Irish Pub Inc,665,"1702 Queen St E (at Kingston Rd.), Toronto ON M4L 1G6",(416) 690-5516,6.8,True
43.648798,-79.397257,My Roti Place,434,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.650192,-79.388877,Little India Restaurant,662,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,363,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.648545,-79.372114,Bindia Indian Bistro,473,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.650796,-79.369713,Butter Chicken Roti,313,"201 King St, Toronto ON M9N 1L8",(416) 551-9933,,True
43.647934,-79.374354,Benares,560,"49 Front St E, Toronto ON M5E 1B3",(416) 955-9000,,True
43.648545,-79.372114,Bindia Indian Bistro,199,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.650796,-79.369713,Butter Chicken Roti,205,"201 King St, Toronto ON M9N 1L8",(416) 551-9933,,True
43.647934,-79.374354,Benares,327,"49 Front St E, Toronto ON M5E 1B3",(416) 955-9000,,True
43.667943,-79.385626,Kothur Indian Cuisine,329,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.671101,-79.390853,Utsav,233,"69 Yorkville Ave (Yorkville), Toronto ON M5R 1B8",(416) 961-8349,7.0,True
43.671159,-79.387729,Kathmandu Restaurant,201,"12 Cumberland St (Yonge St), Toronto ON M4W 1J5",(416) 924-5787,6.7,True
43.667943,-79.385626,Kothur Indian Cuisine,337,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.671101,-79.390853,Utsav,240,"69 Yorkville Ave (Yorkville), Toronto ON M5R 1B8",(416) 961-8349,7.0,True
43.669902,-79.39576,The Host Fine Indian Cuisine,500,"14 Prince Arthur Ave (btwn Queen's Pk & St. George), Toronto ON M5R 1A9",(416) 962-4678,7.0,True
43.682373,-79.420391,Raahi Modern Indian Kitchen & Bar,401,"543 St Clair Ave W, Toronto ON M6C 1A3",,,False
43.648545,-79.372114,Bindia Indian Bistro,999,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.657256,-79.376052,Hurry Curry,224,"106 Mutual St, Toronto ON M5B 2R7",(416) 777-2879,,True
43.656376,-79.378688,Roti's to Go,435,"66 Dundas St E (Bond), Toronto ON M5B 1C7",(416) 591-3910,,False
43.648798,-79.397257,My Roti Place,773,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.646889,-79.404992,The Kettle,146,"685 Queen St W, Toronto ON M6J 1E6",(416) 551-6788,,True
43.646092,-79.408231,Curryish,153,"783 Queen St W, Toronto ON M6J 1G1",(416) 392-7837,,False
43.707981,-79.393364,Banjara Indian Cuisine,841,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,True
43.706943,-79.396054,Aafrien,759,"55 Eglinton Ave E, Toronto ON M4P 1G8",(416) 482-3434,,True
43.707915,-79.393494,Chowrasta Indian Cuisine,825,"164 Eglinton Ave E, Toronto ON M4P 1G4",(416) 486-6644,,True
43.648545,-79.372114,Bindia Indian Bistro,205,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.647934,-79.374354,Benares,255,"49 Front St E, Toronto ON M5E 1B3",(416) 955-9000,,True
43.650796,-79.369713,Butter Chicken Roti,296,"201 King St, Toronto ON M9N 1L8",(416) 551-9933,,True
43.650192,-79.388877,Little India Restaurant,619,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.648545,-79.372114,Bindia Indian Bistro,1002,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,951,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.667943,-79.385626,Kothur Indian Cuisine,720,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.669902,-79.39576,The Host Fine Indian Cuisine,749,"14 Prince Arthur Ave (btwn Queen's Pk & St. George), Toronto ON M5R 1A9",(416) 962-4678,7.0,True
43.671101,-79.390853,Utsav,870,"69 Yorkville Ave (Yorkville), Toronto ON M5R 1B8",(416) 961-8349,7.0,True
43.667943,-79.385626,Kothur Indian Cuisine,826,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.661085,-79.38575,Colaba Junction,56,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.669386,-79.385856,Suski Biriyani House,1005,"15 Hayden St (nr Yonge St), Toronto ON M4Y 2P2",(416) 515-1957,6.6,True
43.667943,-79.385626,Kothur Indian Cuisine,936,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.661085,-79.38575,Colaba Junction,340,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.665222,-79.384445,The Halal Guys Inc,697,"563 Yonge St (at Wellesley St E), Toronto ON M4Y 1Z2",(416) 901-1011,6.0,True
43.667943,-79.385626,Kothur Indian Cuisine,865,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.661085,-79.38575,Colaba Junction,94,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.65705,-79.384874,Matagali Restaurant,338,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,True
43.613296,-79.489087,Maurya East Indian Roti,198,"2481 Lake Shore Blvd W (Mimico), Etobicoke ON M8V 1C5",(647) 748-6001,6.2,True
43.614408,-79.488472,Kothur Indian Cuisine,117,"2403 Lake Shore Blvd W, Toronto ON M8V 1C5",(416) 253-5047,,False
43.61757,-79.487441,Koshaa Fine Indian Cuisine,332,"2314 Lake Shore Blvd W, Toronto ON M8V 1B5",(647) 349-8424,,False
43.63757,-79.456551,Sunnyside Pavilion Cafe,129,"1755 Lake Shore Blvd W, Toronto ON M6S 5A3",,6.1,False
43.637643,-79.456329,Sunnyside Pavilion Cafe,116,"1755 Lake Shore Blvd W (btwn Parkside & Colborne Lodge Dr.), Toronto ON M6S 5A3",(416) 531-2233,,True
43.640793,-79.43627,Mother India,889,"1456 Queen St W (at Lansdowne), Toronto ON M6K 1M2",(416) 588-4634,8.1,True
43.640255,-79.437492,Om Restaurant,924,"1439 Queen St W, Toronto ON M6R 1A1",(416) 532-3901,7.7,True
43.640413,-79.436863,Glory of India,887,"1407 Queen St W, Toronto ON M6K 1M3",(647) 349-5679,7.1,True
